순번,자원명,시도,시군구,주차장유형,경도,위도
11517,산양중학교,경상남도,통영시,부설,128.3917159,34.80243267
11518,흥해중학교,경상북도,포항시,부설,129.3411709,36.10921794
11519,영문중학교,경기도,용인시,노상,127.2084,37.2719248
11520,원미철골,경기도,부천시,노외,126.785167,37.492611
11521,왜관중학교,경상북도,칠곡군,노외,128.4045326,35.98533291
11522,작전역 환승 동쪽(남측),인천광역시,계양구,노상,126.7256707,37.52998977
11523,별관청사,서울특별시,영등포구,노외,126.89449,37.5286199
11524,서포리 공영주차장,인천광역시,옹진군,노외,126.117697,37.22238162
11525,중앙10,경기도,성남시,부설,127.1435936,37.43957746
11526,정읍역 후면,전라북도,정읍시,노외,126.8410738,35.57510599
11527,충청남도 당진시청(북부공영주차장),충청남도,당진시,노외,126.6301349,36.90149003
11528,한국전력공사 논산지사 주차장,충청남도,논산시,부설,127.018462,36.15815228
11529,해원학교,경기도,화성시,노상,126.8365509,37.09032006
11530,성산리 마을 공용 주차장,충청남도,서천군,노외,126.6270257,36.1426188
11531,자양동 우송대학교 동 캠퍼스 담길,대전광역시,동구,노상,127.4520931,36.33579447
11532,대구동촌초등학교,대구광역시,동구,부설,128.6589293,35.88202794
11533,영양군청 주차장,경상북도,영양군,부설,129.1126844,36.66735774
11534,상남제1공영주차장,강원도,인제군,노외,128.2600523,37.872267
11535,광남고등학교,경기도,광주시,부설,127.237883,37.38464209
11536,범물중학교,대구광역시,수성구,부설,128.6398567,35.81501767
11537,원천초등학교,경기도,수원시,부설,127.0537706,37.26847708
11538,표교초등학교,경기도,이천시,부설,127.4058981,37.25673911
11539,문화마을주차장,강원도,철원군,노외,127.4375827,38.24320386
11540,후포한마음광장 공영주차장,경상북도,울진군,노외,129.4469613,36.6783712
11541,해피플라워 옆,강원도,양구군,노외,127.9819074,38.1043608
11542,제물포여자중학교,인천광역시,미추홀구,부설,126.6882045,37.44914564
11543,고한사북 버스터미널 위,강원도,정선군,노외,128.832768,37.21633455
11544,울산중앙여자고등학교(교내주차장),울산광역시,중구,부설,129.3441758,35.55458461
11545,유천초등학교,경상북도,청도군,부설,128.7657884,35.57306921
11546,가수원제3공한지무료주차장,대전광역시,서구,노외,127.3539587,36.29899675
11547,KBS안동방송국앞,경상북도,안동시,노상,128.7122245,36.56957997
11548,금성면사무소,충청남도,금산군,부설,127.4536009,36.13064844
11549,문명고등학교,경상북도,경산시,노외,128.7451394,35.80503215
11550,강동고등학교,대구광역시,동구,부설,128.7296127,35.8659584
11551,신반중학교,경상남도,의령군,부설,128.3200942,35.46313729
11552,빛고을고등학교 주차장,광주광역시,북구,노상,126.8623852,35.21071222
11553,고양초등학교,경기도,고양시,부설,126.8994326,37.70293233
11554,논골주차장,경기도,성남시,노외,127.1559729,37.46166209
11555,완주교육지원청,전라북도,완주군,부설,127.1638455,35.90410018
11556,노성초등학교,충청남도,논산시,부설,127.1209918,36.27794807
11557,부곡여자중학교,부산광역시,금정구,노외,129.0955751,35.22319402
11558,신암3동사무소동편 공영주차장,대구광역시,동구,노상,128.6236414,35.87943232
11559,위례고운초등학교,경기도,성남시,부설,127.1431251,37.47091803
11560,하남3지구 공영주차장 12,광주광역시,광산구,노외,126.7961494,35.18469106
11561,삼가초등학교,경기도,용인시,부설,127.1706231,37.23668919
11562,하늘빛중학교,경기도,김포시,부설,126.687995,37.65493021
11563,충혼탑 부설주차장,경상남도,창원시,노외,128.6577831,35.22761648
11564,현대용상2차아파트 동편 마을공동주차장,경상북도,안동시,노외,128.7649817,36.55319617
11565,자치길,인천광역시,남동구,노상,126.7276277,37.45845519
11566,설봉중학교,경기도,이천시,부설,127.45137,37.28481253
11567,설령약수터 주차장,강원도,영월군,노외,128.6698032,37.16211409
11568,2사단 정문 주차장,경기도,동두천시,노외,127.0569668,37.91802664
11569,강문해변제1공영주차장,강원도,강릉시,노상,128.9183553,37.79499589
11570,아산테크노밸리 제4공영주차장,충청남도,아산시,노외,127.0562436,36.90678983
11571,서울금융고등학교,서울특별시,양천구,부설,126.8259146,37.53765955
11572,장기6,경기도,김포시,노외,126.6766841,37.63715098
11573,화명3동주민센터,부산광역시,북구,부설,129.0100471,35.23186696
11574,석수3동충훈지하주차장,경기도,안양시,노외,126.8996111,37.40919533
11575,상희학교,경상북도,상주시,부설,128.1572096,36.41226321
11576,경남정보고등학교,경상남도,진주시,부설,128.1168163,35.15788733
11577,남양동43-6 임시 공용주차장,경상남도,창원시,노외,128.7049594,35.2042657
11578,가구리 복지회관 주변 마을공동주차장,경상북도,안동시,노외,128.7673006,36.61645442
11579,숭덕초등학교,경상남도,거제시,노상,128.4954758,34.83609522
11580,신평초등학교,부산광역시,사하구,부설,128.9715254,35.09433999
11581,대상공원(외동배수지 앞) 공영주차장,경상남도,창원시,노외,128.6730659,35.22666113
11582,연향 제2공영주차장,전라남도,순천시,노상,127.518417,34.95232011
11583,본오동109호 노외주차장,경기도,안산시,노외,126.8752903,37.30184312
11584,태흥초등학교,제주특별자치도,서귀포시,부설,126.7434137,33.28622541
11585,남원동 동양체육관 앞,경상북도,상주시,노상,128.153098,36.4140234
11586,단국대학교사범대학부속중학교,서울특별시,강남구,부설,127.0577682,37.49561749
11587,송학주천로 1759 (영월버섯 관광농원),강원도,영월군,노외,128.298265,37.27969175
11588,주교 제2공영주차장,경기도,고양시,노외,126.8330735,37.65651906
11589,충청남도부여교육지원청 행정과,충청남도,부여군,부설,126.9216915,36.27313144
11590,진흥2길,경기도,안산시,노상,126.8324573,37.31117127
11591,가좌주공2단지주차장,인천광역시,서구,노외,126.6861967,37.48807259
11592,무안초등학교,전라남도,무안군,부설,126.476231,34.99127826
11593,삼척세무서태백지서,강원도,태백시,노외,128.9917716,37.1646043
11594,원평구획가로6주차장,경상북도,구미시,노외,128.3498915,36.1219563
11595,석우동제26통제2,경기도,화성시,노외,127.0763904,37.22421353
11596,송촌먹자골목공영주차장,대전광역시,대덕구,노외,127.437721,36.36549738
11597,남춘천역,강원도,춘천시,노외,127.7251517,37.86345279
11598,일죽면 사무소,경기도,안성시,노외,127.477036,37.09056761
11599,주상초등학교,경상남도,거창군,노상,127.9142324,35.74952313
11600,한강시민공원 삼패지구,경기도,남양주시,부설,127.2003937,37.59033334
11601,미산초중학교,충청남도,보령시,노상 ,126.6768665,36.28881701
11602,상지초등학교,경기도,부천시,부설,126.7634728,37.49402063
11603,대구시지초등학교,대구광역시,수성구,부설,128.7031905,35.84378451
11604,안성초등학교,경기도,안성시,노외,127.2725354,37.0122701
11605,평택모산초등학교,경기도,평택시,부설,127.0899088,37.01993159
11606,능인고등학교,대구광역시,수성구,노상,128.6330531,35.83210418
11607,제15공영주차장,경상북도,문경시,노외,128.2033971,36.59613826
11608,산청군보건의료원,경상남도,산청군,부설,127.8840664,35.41600887
11609,북면제4공영주차장,강원도,인제군,노외,128.202919,38.12080266
11610,둔내초등학교,강원도,횡성군,노상,128.2160142,37.51267649
11611,예미역 옆 (철도청 임대),강원도,정선군,노외,128.6492884,37.21257422
11612,양산동쌈지,광주광역시,북구,노외,126.8758834,35.19564168
11613,신리초등학교,경기도,용인시,노외,127.0807331,37.32400132
11614,문화회관길,인천광역시,계양구,노외,126.7180807,37.5461357
11615,임원초등학교,강원도,삼척시,노상,129.3422397,37.23608331
11616,중앙동2가 3-40 주차장,경상남도,창원시,노상,128.5659281,35.19491584
11617,와부 제5공영주차장,경기도,남양주시,노외,127.2448607,37.54599203
11618,곡반초등학교,경기도,수원시,부설,127.0362137,37.24687115
11619,계산3 공영주차장,인천광역시,계양구,노외,126.734918,37.53705426
11620,의성고등학교,경상북도,의성군,부설,128.7002102,36.35335896
11621,하동행복마을학교,경상남도,하동군,부설,127.7981177,35.00089694
11622,김해유치원,경상남도,김해시,노상,128.908167,35.25389027
11623,진안동이주자택지,경기도,화성시,노상,127.0364156,37.21881402
11624,반룡산공원,경상남도,김해시,노외,128.8057339,35.18031422
11625,합천초등학교,충청남도,청양군,부설,126.7146112,36.42586476
11626,한솔식당,충청북도,보은군,노상,127.7174868,36.48837933
11627,신북초등학교,경기도,포천시,노상,127.2194084,37.93837101
11628,초계초등학교덕곡분교장,경상남도,합천군,노상,128.321051,35.62942312
11629,하청면사무소,경상남도,거제시,노상,128.6551977,34.95533335
11630,오십천 하상주차장,경상북도,영덕군,노외,129.368297,36.40625911
11631,당지마을2 주차장,경상남도,의령군,노외,128.4122935,35.48790864
11632,구포남시장주차장,강원도,강릉시,노외,128.9067105,37.76477433
11633,대전신평초등학교,대전광역시,중구,부설,127.3889397,36.32351194
11634,성남아트센터,경기도,성남시,부설,127.1305599,37.40295657
11635,홀트학교,경기도,고양시,노상,126.7709511,37.69626539
11636,반석동 제2공영,대전광역시,유성구,노외,127.3063815,36.39057904
11637,현화고등학교,경기도,평택시,부설,126.9172875,36.97880215
11638,문남공원 일원 주차장,인천광역시,연수구,노상,126.6767769,37.42212143
11639,오산시 시청부설주차장,경기도,오산시,부설,127.0774917,37.14989228
11640,석산금오마을 제1임시공영주차장,경상남도,양산시,노외,129.0254446,35.3149751
11641,충화초등학교,충청남도,부여군,노상,126.8142654,36.1832831
11642,서부2동 행정복지센터,경상북도,경산시,부설,128.7259731,35.82755443
11643,현대고등학교 (운동장 옆 및 체육관 주변 주차장),울산광역시,동구,노외/부설,129.4216686,35.52521961
11644,가천주차장,경상남도,남해군,노상,127.895775,34.72950219
11645,중상40,경기도,성남시,노상,127.1706301,37.43127507
11646,반월중학교,경기도,안산시,부설,126.8992679,37.30459717
11647,이현초등학교,경기도,용인시,부설,127.0931044,37.31029508
11648,성전초등학교,전라남도,강진군,노상,126.7066366,34.69368286
11649,여의도중학교,서울특별시,영등포구,부설,126.9357531,37.5239802
11650,맑은내1길,경기도,의왕시,노상,126.9644499,37.35513665
11651,이동초등학교,경기도,포천시,노상,127.3682137,38.02995162
11652,신남초등학교,강원도,춘천시,노상,127.7117595,37.84209461
11653,신월동 12-69번지 주차장,경상남도,창원시,노외,128.6936288,35.23152655
11654,당정대영지구공영주차장,경기도,군포시,노외,126.956363,37.35325539
11655,외연도초등학교,충청남도,보령시,노상 ,126.0817588,36.22868531
11656,계룡시 금암 제 4공영주차장,충청남도,계룡시,노외,127.2557128,36.27529457
11657,수곡초등학교,경상남도,진주시,부설,127.9317405,35.20117977
11658,울진고등학교,경상북도,울진군,노외,129.4058736,36.99735629
11659,8-3 터미널뒤,경기도,이천시,노상,127.4475885,37.27688024
11660,부산진고등학교,부산광역시,부산진구,노상/부설,129.0552176,35.17978878
11661,관교여자중학교,인천광역시,미추홀구,노상,126.6886407,37.44495673
11662,증포중학교,경기도,이천시,부설,127.4558565,37.28808644
11663,가은초등학교 희양분교장,경상북도,문경시,노상,128.0116526,36.67076205
11664,별내면 노상 제2공영주차장,경기도,남양주시,노상,127.1156068,37.70917014
11665,제12노상주차장,경상북도,문경시,노상,128.202119,36.59880603
11666,가흥2동 공영주차장,경상북도,영주시,노외,128.6115982,36.82907148
11667,법원2 노상주차장,경기도,파주시,노상,126.8754693,37.84891363
11668,한국전력공사 하동지사 주차장,경상남도,하동군,부설,127.7458437,35.06485503
11669,청천화물,인천광역시,부평구,노외,126.719921,37.51639839
11670,산성면사무소주차장,경상북도,군위군,노외,128.6948502,36.12305767
11671,승학초등학교,부산광역시,사하구,부설,129.0032881,35.10214455
11672,내이 강변주차장,경상남도,밀양시,노외,128.7488516,35.48997908
11673,고성유치원,경상남도,고성군,노상,128.3595046,34.98374626
11674,서상고등학교,경상남도,함양군,부설,127.6896788,35.67710456
11675,광주경찰서앞 노외주차장,경기도,광주시,노외,127.2395831,37.40907432
11676,예천군제1공영주차장,경상북도,예천군,노외,128.4891656,36.57566341
11677,공구월드상가 옆,울산광역시,남구,노외,129.3422826,35.53587018
11678,진주농산물도매시장 주차장,경상남도,진주시,노상,128.1240766,35.21001367
11679,당정2공영주차장,경기도,군포시,노외,126.9501057,37.34493011
11680,무주시장 부설주차장,전라북도,무주군,노외,127.6528357,36.00433173
11681,망미중학교,부산광역시,수영구,부설,129.0985872,35.17566242
11682,참숯골 옆 임대주차장,경상남도,합천군,노외,128.1574357,35.5689989
11683,대천초등학교,부산광역시,남구,부설,129.1010297,35.12920185
11684,송운초등학교,부산광역시,해운대구,노외,129.1573917,35.22861126
11685,중소기업은행 충주연수원,충청북도,충주시,부설,128.0064894,36.99926483
11686,충남고등학교,대전광역시,서구,부설,127.3942722,36.34997951
11687,주곡중학교 주차장,경기도,남양주시,부설,127.2067255,37.72536786
11688,선산문화회관,경상북도,구미시,부설,128.3038713,36.24372706
11689,양산시노상웅상제5공영주차장,경상남도,양산시,노상,129.1550686,35.41902553
11690,봉수대해변,강원도,고성군,노외,128.5263669,38.32426532
11691,차황초등학교,경상남도,산청군,노상,127.926986,35.46384347
11692,대포초등학교,강원도,속초시,노상,128.6031621,38.17372332
11693,서면초등학교,경기도,광명시,노상,126.8795927,37.43863936
11694,여명중학교,부산광역시,수영구,부설,129.0702833,35.19584799
11695,해제남초등학교,전라남도,무안군,부설,126.2955578,35.08244622
11696,대봉2동행정복지센터,대구광역시,중구,부설,128.5993661,35.85875919
11697,부곡중앙중학교,경기도,군포시,노상,126.9383429,37.32360247
11698,유하공원,경상남도,김해시,노외,128.8091372,35.20565706
11699,대전장대초등학교,대전광역시,유성구,부설,127.3396131,36.36192355
11700,화정마을주차장,경상남도,하동군,노외,127.8706953,35.13894586
11701,경상여자중학교,대구광역시,서구,부설,128.5738084,35.8706847
11702,화도 제7공영주차장,경기도,남양주시,노외,127.3040467,37.650991
11703,함평해보중학교,전라남도,함평군,노상,126.6037315,35.17547776
11704,문화동12길 주차장,경상남도,창원시,노상,128.5597435,35.18222885
11705,문혜초등학교,강원도,철원군,부설,127.3180704,38.18684432
11706,신명초등학교,경상남도,양산시,노상,129.142633,35.38832849
11707,대동복지센터주차장,대전광역시,동구,노외,127.4505432,36.33040733
11708,감삼동공영,대구광역시,달서구,노외,128.5437344,35.84678123
11709,화정공영지하주차장,울산광역시,동구,노외,129.4225856,35.49586835
11710,상록고등학교,경기도,안산시,부설,126.8746518,37.29898922
11711,제2공영 노외주차장,경기도,구리시,노외,127.1355502,37.59691726
11712,능동제3,경기도,화성시,노상,127.0543765,37.21440479
11713,대정초등학교,충청남도,홍성군,노외,126.637663,36.54760196
11714,청도군 각북면사무소,경상북도,청도군,노외,128.5892764,35.68730359
11715,순성초등학교,충청남도,당진시,부설,126.7104664,36.84264269
11716,부산지방병무청,부산광역시,수영구,노상,129.1032881,35.17312909
11717,호법초등학교,경기도,이천시,부설,127.4264713,37.22452827
11718,삼장면사무소,경상남도,산청군,부설,127.8318572,35.29827146
11719,숭곡중학교,서울특별시,성북구,부설,127.0312998,37.60847848
11720,청천초등학교,경상북도,경산시,노외,128.7732826,35.88446318
11721,함박로 주차장,인천광역시,연수구,노상,126.6825152,37.42565112
11722,주례오거리공영주차장,부산광역시,사상구,노상,129.0004562,35.15088591
11723,한국폴리텍대학 익산캠퍼스,전라북도,익산시,노상,126.9914873,35.9518317
11724,대구감천초등학교,대구광역시,달서구,부설,128.5330966,35.83522361
11725,사강,경기도,화성시,노외,126.7357016,37.21377244
11726,제10호 나대지주차장,충청북도,증평군,노외,127.5823886,36.77979886
11727,양양군청주차장,강원도,양양군,부설,128.618533,38.07491191
11728,동원빌딩앞,경기도,안산시,노외,126.837242,37.31790686
11729,북문동 상주예식장 옆,경상북도,상주시,노외,128.1536722,36.42135114
11730,덕산택지,전라북도,고창군,노외,126.6953762,35.42723111
11731,삼막사노상주차장,경기도,안양시,노상,126.924453,37.4368118
11732,부흥파크 앞,경기도,안양시,노외,126.9082804,37.38900634
11733,단양초등학교,충청북도,단양군,부설,128.3690667,36.97952998
11734,다솔초등학교,경기도,수원시,부설,126.987669,37.30869676
11735,초계공영주차장4,경상남도,합천군,노외,128.2662162,35.56016096
11736,대강면사무소,충청북도,단양군,노외,128.3523446,36.92247494
11737,차상로 노상주차장,경상남도,창원시,노상,128.614111,35.2537277
11738,제6호 나대지주차장,충청북도,증평군,노외,127.5817144,36.78129366
11739,세정고등학교,부산광역시,부산진구,노외,129.0793616,35.16997026
11740,제12공영 주차장(중앙로 노스페이스 뒤),강원도,태백시,노외,128.9911488,37.17139293
11741,죽전중학교,경기도,용인시,노상,127.1075744,37.33236479
11742,청계천 복개주차장,경기도,포천시,노외,127.3186272,37.95505345
11743,월운마을주차장,경상남도,하동군,노외,127.8795264,35.07293897
11744,가람초등학교,경상남도,진주시,부설,128.1014516,35.17359538
11745,용잠리 공영주차장,경상남도,창원시,노외,128.6836969,35.27875441
11746,전북지방병무청,전라북도,전주시,노상,127.154028,35.82026659
11747,수원외국어고등학교,경기도,수원시,부설,127.0351158,37.29599326
11748,남평공공도서관,전라남도,나주시,부설,126.8447952,35.04259116
11749,덕양중학교,경기도,고양시,부설,126.8717155,37.60465416
11750,공설운동장체육관,경상남도,함양군,노외,127.7160986,35.52037104
11751,대구입석초등학교,대구광역시,동구,부설,128.6441176,35.89071393
11752,중앙4,경기도,성남시,부설,127.1443528,37.43884374
11753,일곡지구킴스마트옆공영주차장,광주광역시,북구,노외,126.897557,35.20359179
11754,대구인지초등학교,대구광역시,서구,부설,128.5672852,35.88618347
11755,대전신계중학교,대전광역시,서구,부설,127.3770392,36.3019566
11756,포은정몽주생가 부설주차장,경상북도,영천시,부설,128.9901976,36.01110024
11757,파동행정복지센터,대구광역시,수성구,부설,128.6151276,35.81545277
11758,주문진해수욕장 주차장,강원도,강릉시,노외,128.8178855,37.9101982
11759,신흥고등학교,경기도,동두천시,노상,127.0478141,37.93106706
11760,동광극장 앞 주차장,경기도,동두천시,노상,127.0520266,37.90880436
11761,읍하택지주차장(1),강원도,횡성군,노외,127.9892232,37.49347615
11762,계성초등학교,충청남도,당진시,노상,126.6392846,36.89847725
11763,하양 조산천변 공영주차장,경상북도,경산시,노외,128.8211528,35.91628984
11764,신봉리 주차장,충청남도,서천군,노외,126.7800093,36.14211045
11765,금정초등학교,부산광역시,금정구,부설,129.0848988,35.22802827
11766,풍기북부초등학교,경상북도,영주시,노외,128.5256436,36.87949336
11767,다람산체육공원,경기도,화성시,노외,127.0322613,37.21671974
11768,대평중학교,경기도,수원시,부설,126.9898634,37.29743078
11769,휴천1동 공영주차장,경상북도,영주시,노외,128.6306784,36.81781206
11770,약물내기,강원도,영월군,노외,128.4981191,37.18263313
11771,지한유치원 옆 공영주차장,광주광역시,동구,노외,126.9387127,35.09432895
11772,적량초등학교,경상남도,하동군,노상,127.7735235,35.08576662
11773,상평초오색분교장,강원도,양양군,노상,128.4792502,38.07434202
11774,금곡노외주차장,충청남도,논산시,노외,127.0976687,36.1153452
11775,상일중학교,광주광역시,서구,노상,126.8654698,35.15898836
11776,모라초등학교,부산광역시,사상구,노상,128.9864313,35.19004594
11777,부산알로이시오초등학교,부산광역시,서구,부설,129.016349,35.08331635
11778,금성중학교,경상북도,의성군,노상,128.7016786,36.34106703
11779,한사랑학교,경기도,광주시,노상,127.3130016,37.41059206
11780,장군동3가 9-11 주차장,경상남도,창원시,노상,128.5643363,35.19621735
11781,시민편의 임시공영주차장,경상남도,양산시,노외,129.0038953,35.32000413
11782,서창1호,인천광역시,남동구,노외,126.7446218,37.43722403
11783,백학중학교,경기도,연천군,부설,126.9083579,38.02671508
11784,거제면 공영주차장,경상남도,거제시,노상,128.5907599,34.84981849
11785,구 미래반점 옆,전라북도,순창군,노외,127.1439486,35.37092357
11786,연곡초등학교,경기도,양주시,부설,126.9611638,37.80715791
11787,대구용천초등학교,대구광역시,달서구,부설,128.5125985,35.81972464
11788,편백숲 공영주차장,전라북도,완주군,노외,127.2065425,35.74168558
11789,중앙시장 제3공영 주차장(제3주차장),대전광역시,동구,노외,127.4314732,36.33003837
11790,제천학생회관,충청북도,제천시,노상,128.2097838,37.13272976
11791,신흥동 복합상가건물 뒤,대전광역시,동구,노상,127.4457836,36.3226875
11792,동강초등학교,전라남도,고흥군,노상,127.3326067,34.78220706
11793,옥터초등학교,경기도,시흥시,부설,126.6924422,37.34508074
11794,운중고등학교,경기도,성남시,부설,127.0737293,37.39275457
11795,신정로,울산광역시,남구,노상,129.3199666,35.54078391
11796,가재리,경기도,화성시,노상,126.9318531,37.160048
11797,아양로,경기도,안성시,노상,127.261798,37.00736339
11798,대구시체육회앞 공영주차장,대구광역시,북구,노상,128.5857045,35.88028329
11799,학돌초등학교,충청남도,서산시,노상,126.444561,36.78512909
11800,금진항 주차장,강원도,강릉시,노외,129.0503271,37.65386669
11801,유덕동주거환경개선지구공영주차장,광주광역시,서구,노외,126.8527654,35.16559289
11802,인천신석초등학교,인천광역시,서구,부설,126.6639105,37.5106733
11803,부산백양고등학교,부산광역시,북구,부설,128.9975453,35.19695301
11804,산양초등학교,경기도,용인시,부설,127.1090133,37.28378417
11805,도서관 옆 ,전라남도,강진군,노외,126.769022,34.64107294
11806,역동공영주차장,경기도,광주시,노외,127.2599529,37.4058406
11807,미룡동 은파유원지내 3주차장,전라북도,군산시,노외,126.697429,35.94310336
11808,비둘기공원 주차장,경기도,시흥시,노외,126.7940851,37.4414862
11809,다솜초등학교,경기도,고양시,부설,126.7965778,37.67258669
11810,전안초등학교,경상남도,창원시,노상,128.5020761,35.21797225
11811,구룡초등학교 주차장,경기도,남양주시,부설,127.2524873,37.65792043
11812,쌈지공원,경상남도,함안군,노외,128.4100754,35.27938435
11813,대구노변초등학교,대구광역시,수성구,부설,128.6976282,35.83774464
11814,북비산R서편 공영주차장,대구광역시,서구,노외,128.5661633,35.87963479
11815,천보중학교,경기도,의정부시,노상,127.0650594,37.75069397
11816,1단지기업사랑,경상북도,구미시,노상,128.3793462,36.11618794
11817,윤중중학교,서울특별시,영등포구,부설,126.9241232,37.51893021
11818,백령고등학교,인천광역시,옹진군,부설,124.6760478,37.96444697
11819,보산역 주차장,경기도,동두천시,부설,127.0571396,37.91500525
11820,유현초등학교,강원도,횡성군,노상,127.874879,37.52666161
11821,안흥면사무소 주차장,강원도,횡성군,부설,128.1561225,37.41281287
11822,만남의광장주차장,전라북도,장수군,노외,127.5833754,35.7317082
11823,동문회관 주차장,전라남도,강진군,노외,126.7695273,34.64347279
11824,순천만생태문화교육원,전라남도,순천시,부설,127.5136504,34.93092159
11825,신당동 행정복지센터,대구광역시,달서구,부설,128.4988327,35.85896844
11826,진건 제4공영주차장,경기도,남양주시,노외,127.1793312,37.65020327
11827,봉계초등학교태화분교장,경상북도,김천시,노상,128.0287016,36.15309296
11828,송화식당,충청북도,보은군,노외,127.7130003,36.48499217
11829,수원역세권1지구주차장(제6호수변공원),경기도,수원시,노외,126.9904924,37.26113947
11830,제17노상주차장,경상북도,문경시,노상,128.1986103,36.59799147
11831,안화고등학교,경기도,화성시,부설,127.0484625,37.2119228
11832,성호고등학교,경기도,오산시,노상,127.0816273,37.13914256
11833,원이대로114번길-2 노상주차장,경상남도,창원시,노상,128.6366368,35.25167444
11834,범계성당옆,경기도,안양시,노외,126.9503749,37.38613723
11835,애산리 제재소 앞,강원도,정선군,노상,128.6706036,37.38948679
11836,중앙동5통 주차장,경기도,동두천시,노외,127.0559181,37.90932062
11837,한빛(북광장지하),경기도,화성시,노외,127.0731674,37.20614583
11838,봉명 공영주차장,대구광역시,남구,노외,128.5957537,35.84565736
11839,합천중학교,경상남도,합천군,노상/부설,128.166591,35.56424376
11840,동동(동본)주차장,경상남도,의령군,노외,128.2633302,35.32163809
11841,경화동371번지 근처주차장(아침시장길),경상남도,창원시,노외,128.687103,35.15533094
11842,망원시장,서울특별시,마포구,노상,126.904825,37.55719919
11843,군청앞진도화원앞 공영주차장,충청남도,예산군,노외,126.8484366,36.68149018
11844,강변주차장(초원장 여관 뒤),경상남도,합천군,노외,128.1604764,35.56117909
11845,동정동 537-3번지 주차장,경상남도,창원시,노외,128.6129468,35.26273177
11846,동탄역임시(환승),경기도,화성시,노외,127.0968515,37.20244245
11847,강릉중학교 근처 주택가 주차장,강원도,강릉시,노외,128.9075358,37.75269971
11848,패션문화의거리A 주차장,경기도,광명시,노외,126.8545221,37.47827046
11849,풍향어린이공원 뒤 소규모 임시 공영주차장,광주광역시,동구,노외,126.9280207,35.16051205
11850,연수동 함박마을 주변 주차장,인천광역시,연수구,노상,126.6835104,37.42583786
11851,신매3공영주차장,대구광역시,수성구,노외,128.7038736,35.83863873
11852,대구소프트웨어마이스터고등학교,대구광역시,달성군,부설,128.4136189,35.66325082
11853,철원여자중·고등학교,강원도,철원군,부설,127.210088,38.20530981
11854,경도상가앞,서울특별시,영등포구,노상,126.9303375,37.52002813
11855,신정3동,울산광역시,남구,노외,129.3133619,35.54434994
11856,대철중학교,충청남도,서산시,노상,126.5782709,36.80463451
11857,정선병원 주차장,강원도,정선군,노상,128.6603132,37.38324574
11858,우레옥모밀 뒤쪽 소규모 공영주차장,광주광역시,동구,노외,126.9225977,35.14397902
11859,금양초등학교,부산광역시,금정구,부설,129.091942,35.24117978
11860,대구만촌초등학교,대구광역시,수성구,부설,128.6479227,35.86668961
11861,장재초등학교,경상남도,진주시,노상,128.1099306,35.21478631
11862,중원초등학교,경기도,성남시,부설,127.1678574,37.43785528
11863,만호초등학교,광주광역시,서구,노상,126.8543239,35.13270855
11864,배곧2 공영주차장,경기도,시흥시,노외,126.7273014,37.37948499
11865,인주면 걸매리 제2공영주차장,충청남도,아산시,노외,126.8805069,36.88422075
11866,부산문화회관,부산광역시,남구,부설,129.0934781,35.12718493
11867,성광여자고등학교 운동장 옆 노면 주차장,울산광역시,남구,부설,129.2658489,35.54314574
11868,성주초등학교,경기도,부천시,부설,126.7696295,37.47845899
11869,문산고등학교,경기도,파주시,노상,126.7759624,37.86296552
11870,오이도 노상주차장,경기도,시흥시,노상,126.6882101,37.34673548
11871,강원도 삼척시 가고파앞 노외주차장,강원도,삼척시,노외,129.1642241,37.44473265
11872,가음로 15번길 노상주차장,경상남도,창원시,노상,128.7012118,35.21270588
11873,경운중학교,대구광역시,서구,부설,128.553556,35.85972807
11874,함양어탕~시장입구,경상남도,함양군,노상,127.7268519,35.51762568
11875,원노형 푸른 제3,제주특별자치도,제주시,노외,126.4817164,33.47918298
11876,관인중학교,경기도,포천시,부설,127.2505866,38.15804881
11877,광주향교공영주차장,광주광역시,남구,노외,126.90865,35.14541752
11878,덕산초등학교,충청남도,예산군,노외,126.6692013,36.70700368
11879,자투리 땅 활용 생활주차장 15,경상남도,합천군,노외,128.1586857,35.57036281
11880,소담고등학교,세종특별자치시,-,노상,127.3028493,36.48250499
11881,경화초등학교,경상남도,창원시,노상,128.6875009,35.15742814
11882,안화초등학교,경기도,화성시,부설,127.0473692,37.21284997
11883,서울아이티고등학교,서울특별시,노원구,부설,127.0624493,37.64241844
11884,아름중학교,세종특별자치시,-,노상,127.245223,36.51426538
11885,갤러리아 백화점 옆,대전광역시,서구,노상,127.3884871,36.35306506
11886,심원고등학교,경기도,부천시,부설,126.7789283,37.50485685
11887,서울봉현초등학교,서울특별시,관악구,부설,126.9553519,37.49121654
11888,천변주차장,전라북도,장수군,노상,127.5221667,35.6463287
11889,금만사거리 구도심,전라북도,김제시,노외,126.8888962,35.79977074
11890,청학고등학교 주차장,경기도,남양주시,부설,127.1195678,37.71183929
11891,성남중학교,서울특별시,동작구,부설,126.9266153,37.50528157
11892,와석초등학교,경기도,파주시,노상,126.753037,37.71049388
11893,문충초등학교,경상북도,포항시,노상,129.3982632,35.93053073
11894,우산중학교앞공영주차장,광주광역시,북구,노외,126.9136244,35.18761601
11895,연수여자고등학교,인천광역시,연수구,노상,126.6723295,37.41103535
11896,별내면 노상 제6공영주차장,경기도,남양주시,노상,127.1150362,37.71073001
11897,황남초등학교,경상북도,경주시,부설,129.2297185,35.88484216
